Date,Open,High,Low,Close,Volume,50ma,200ma,Return
2000-02-08 00:00:00-05:00,1424.239990234375,1441.8299560546875,1424.239990234375,1441.719970703125,1047700000,,,0.012273198750635705
2000-02-09 00:00:00-05:00,1441.719970703125,1444.550048828125,1411.6500244140625,1411.7099609375,1050500000,,,-0.02081542211764542
2000-02-10 00:00:00-05:00,1411.699951171875,1422.0999755859375,1406.4300537109375,1416.8299560546875,1058800000,,,0.0036268038470079755
2000-02-11 00:00:00-05:00,1416.8299560546875,1416.8299560546875,1378.8900146484375,1387.1199951171875,1025700000,,,-0.02096932014356223
2000-02-14 00:00:00-05:00,1387.1199951171875,1394.9300537109375,1380.530029296875,1389.93994140625,927300000,,,0.0020329505010301396
2000-02-15 00:00:00-05:00,1389.93994140625,1407.719970703125,1376.25,1402.050048828125,1092100000,,,0.008712683952101452
2000-02-16 00:00:00-05:00,1402.050048828125,1404.550048828125,1385.5799560546875,1387.6700439453125,1018800000,,,-0.01025641338184169
2000-02-17 00:00:00-05:00,1387.6700439453125,1399.8800048828125,1380.0699462890625,1388.260009765625,1034800000,,,0.0004251484874857603
2000-02-18 00:00:00-05:00,1388.260009765625,1388.5899658203125,1345.3199462890625,1346.0899658203125,1042300000,,,-0.030376185763956398
2000-02-22 00:00:00-05:00,1346.0899658203125,1358.1099853515625,1331.8800048828125,1352.1700439453125,980000000,,,0.0045168438064202565
2000-02-23 00:00:00-05:00,1352.1700439453125,1370.1099853515625,1342.43994140625,1360.68994140625,993700000,,,0.006300906826835595
2000-02-24 00:00:00-05:00,1360.68994140625,1364.800048828125,1329.8800048828125,1353.4300537109375,1215000000,,,-0.005335445992795007
2000-02-25 00:00:00-05:00,1353.4300537109375,1362.1400146484375,1329.1500244140625,1333.3599853515625,1065200000,,,-0.01482903996726348
2000-02-28 00:00:00-05:00,1333.3599853515625,1360.8199462890625,1325.0699462890625,1348.050048828125,1026500000,,,0.0110173273819143
2000-02-29 00:00:00-05:00,1348.050048828125,1369.6300048828125,1348.050048828125,1366.4200439453125,1204300000,,,0.013627086867551208
2000-03-01 00:00:00-05:00,1366.4200439453125,1383.4599609375,1366.4200439453125,1379.18994140625,1274100000,,,0.009345513861218402
2000-03-02 00:00:00-05:00,1379.18994140625,1386.56005859375,1370.3499755859375,1381.760009765625,1198600000,,,0.001863462226787016
2000-03-03 00:00:00-05:00,1381.760009765625,1410.8800048828125,1381.760009765625,1409.1700439453125,1150300000,,,0.019837044049593633
2000-03-06 00:00:00-05:00,1409.1700439453125,1409.739990234375,1384.75,1391.280029296875,1029000000,,,-0.012695426449990443
2000-03-07 00:00:00-05:00,1391.280029296875,1399.2099609375,1349.989990234375,1355.6199951171875,1314100000,,,-0.02563109757114057
2000-03-08 00:00:00-05:00,1355.6199951171875,1373.7900390625,1346.6199951171875,1366.699951171875,1203000000,,,0.008173349533495022
2000-03-09 00:00:00-05:00,1366.699951171875,1401.8199462890625,1357.8800048828125,1401.68994140625,1123000000,,,0.025601808359159595
2000-03-10 00:00:00-05:00,1401.68994140625,1413.4599609375,1392.0699462890625,1395.0699462890625,1138800000,,,-0.004722866963392747
2000-03-13 00:00:00-05:00,1395.0699462890625,1398.3900146484375,1364.8399658203125,1383.6199951171875,1016100000,,,-0.008207438775620024
2000-03-14 00:00:00-05:00,1383.6199951171875,1395.1500244140625,1359.1500244140625,1359.1500244140625,1094000000,1402.2489990234376,,-0.017685470569578254
2000-03-15 00:00:00-05:00,1359.1500244140625,1397.989990234375,1356.989990234375,1392.1400146484375,1302800000,1400.9873999023437,,0.02427251564712085
2000-03-16 00:00:00-05:00,1392.1500244140625,1458.469970703125,1392.1500244140625,1458.469970703125,1482300000,1402.1683984375,,0.047646038011081915
2000-03-17 00:00:00-05:00,1458.469970703125,1477.3299560546875,1453.3199462890625,1464.469970703125,1295100000,1403.4155981445313,,0.0041139002657062385
2000-03-20 00:00:00-05:00,1464.469970703125,1470.300048828125,1448.489990234375,1456.6300048828125,920800000,1404.47919921875,,-0.005353449355160467
2000-03-21 00:00:00-05:00,1456.6300048828125,1493.9200439453125,1446.06005859375,1493.8699951171875,1065900000,1405.5271997070313,,0.025565854135601862
2000-03-22 00:00:00-05:00,1493.8699951171875,1505.0799560546875,1487.3299560546875,1500.6400146484375,1075000000,1406.3880004882812,,0.004531866597078826
2000-03-23 00:00:00-05:00,1500.6400146484375,1532.5,1492.3900146484375,1527.3499755859375,1078300000,1408.163798828125,,0.017799046191472767
2000-03-24 00:00:00-05:00,1527.3499755859375,1552.8699951171875,1516.8299560546875,1527.4599609375,1052200000,1410.067998046875,,7.20105760438905e-05
2000-03-27 00:00:00-05:00,1527.4599609375,1534.6300048828125,1518.4599609375,1523.8599853515625,901000000,1411.5515966796875,,-0.0023568379388013705
2000-03-28 00:00:00-05:00,1523.8599853515625,1527.3599853515625,1507.0899658203125,1507.72998046875,959100000,1412.4031958007813,,-0.01058496517912777
2000-03-29 00:00:00-05:00,1507.72998046875,1521.449951171875,1497.449951171875,1508.52001953125,1061900000,1413.4707958984375,,0.0005239924076154701
2000-03-30 00:00:00-05:00,1508.52001953125,1517.3800048828125,1474.6300048828125,1487.9200439453125,1193400000,1414.1111962890625,,-0.013655752206946925
2000-03-31 00:00:00-05:00,1487.9200439453125,1519.81005859375,1484.3800048828125,1498.5799560546875,1227400000,1415.171396484375,,0.007164304394414511
2000-04-03 00:00:00-04:00,1498.5799560546875,1507.18994140625,1486.9599609375,1505.969970703125,1021700000,1416.4635961914062,,0.004931344916619063
2000-04-04 00:00:00-04:00,1505.97998046875,1526.449951171875,1416.4100341796875,1494.72998046875,1515460000,1418.3275952148438,,-0.007463621754109195
2000-04-05 00:00:00-04:00,1494.72998046875,1506.550048828125,1478.050048828125,1487.3699951171875,1110300000,1419.87439453125,,-0.004923956465537893
2000-04-06 00:00:00-04:00,1487.3699951171875,1511.760009765625,1487.3699951171875,1501.3399658203125,1008000000,1421.81939453125,,0.009392397822321596
2000-04-07 00:00:00-04:00,1501.3399658203125,1518.6800537109375,1501.3399658203125,1516.3499755859375,891600000,1424.1751928710937,,0.009997742088630579
2000-04-10 00:00:00-04:00,1516.3499755859375,1527.18994140625,1503.3499755859375,1504.4599609375,853700000,1427.06119140625,,-0.007841207399263528
2000-04-11 00:00:00-04:00,1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,971400000,1429.1837915039061,,-0.0025723483626483024
2000-04-12 00:00:00-04:00,1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1175900000,1430.341591796875,,-0.022271188423368282
2000-04-13 00:00:00-04:00,1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1032000000,1430.9693920898437,,-0.018171059509909937
2000-04-14 00:00:00-04:00,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1279700000,1429.6011938476563,,-0.05827793670488546
2000-04-17 00:00:00-04:00,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1204700000,1429.1425927734374,,0.033083594440355135
2000-04-18 00:00:00-04:00,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1109400000,1429.4899926757812,,0.02866340737013995
2000-04-19 00:00:00-04:00,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1001400000,1429.2049926757813,,-0.00980848828193237
2000-04-20 00:00:00-04:00,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,896200000,1429.6615942382812,,0.00495286661329386
2000-04-24 00:00:00-04:00,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,868700000,1429.9221948242186,,-0.0032624071712881175
2000-04-25 00:00:00-04:00,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1071100000,1431.72859375,,0.03327595466837896
2000-04-26 00:00:00-04:00,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,999600000,1433.1495947265626,,-0.011134091282396064
2000-04-27 00:00:00-04:00,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1111000000,1434.4069946289062,,0.002689993591473483
2000-04-28 00:00:00-04:00,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,984600000,1435.7021948242189,,-0.008526055934586774
2000-05-01 00:00:00-04:00,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,966300000,1437.3019946289062,,0.010892053802276314
2000-05-02 00:00:00-04:00,1468.25,1468.25,1445.219970703125,1446.2900390625,1011500000,1439.30599609375,,-0.01495655435893073
2000-05-03 00:00:00-04:00,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,991600000,1440.5645947265625,,-0.02156556612723426
2000-05-04 00:00:00-04:00,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,925800000,1441.5421948242188,,-0.0039078718057253825
2000-05-05 00:00:00-04:00,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,805500000,1443.1261938476562,,0.016359641218557153
2000-05-08 00:00:00-04:00,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,787600000,1444.9423950195312,,-0.005905195974303279
2000-05-09 00:00:00-04:00,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,896600000,1446.2241943359375,,-0.0084470455954464
2000-05-10 00:00:00-04:00,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1006400000,1446.5567944335937,,-0.020599916097947757
2000-05-11 00:00:00-04:00,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,953600000,1447.1291967773439,,0.01790246837893128
2000-05-12 00:00:00-04:00,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,858200000,1447.9131958007813,,0.009340679350512193
2000-05-15 00:00:00-04:00,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,854600000,1448.7769946289063,,0.022097754530216118
2000-05-16 00:00:00-04:00,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,955500000,1450.2721948242188,,0.009419189353131463
2000-05-17 00:00:00-04:00,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,820500000,1452.1157958984375,,-0.012441672634015521
2000-05-18 00:00:00-04:00,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,807900000,1453.52599609375,,-0.0073146066676795796
2000-05-19 00:00:00-04:00,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,853700000,1453.6311962890625,,-0.021054689703017493
2000-05-22 00:00:00-04:00,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,869000000,1453.7441967773439,,-0.004428004324930623
2000-05-23 00:00:00-04:00,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,869900000,1453.5489965820314,,-0.01917584236203862
2000-05-24 00:00:00-04:00,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1152300000,1454.3469970703125,,0.01833524794749475
2000-05-25 00:00:00-04:00,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,984500000,1454.1345971679686,,-0.012529951527866068
2000-05-26 00:00:00-04:00,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,722600000,1452.5255981445312,,-0.0025334413910176323
2000-05-30 00:00:00-04:00,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,844200000,1451.6851977539063,,0.03224186224503356
2000-05-31 00:00:00-04:00,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,960500000,1450.9645971679688,,-0.0013005558363676784
2000-06-01 00:00:00-04:00,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,960100000,1450.0633984375,,0.01985786533339695
2000-06-02 00:00:00-04:00,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1162400000,1449.5957983398437,,0.01963677088181548
2000-06-05 00:00:00-04:00,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,838600000,1448.4013989257812,,-0.0065188286551806085
2000-06-06 00:00:00-04:00,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,950100000,1447.0089990234376,,-0.006670645210256287
2000-06-07 00:00:00-04:00,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,854600000,1445.9589990234374,,0.009274008017500446
2000-06-08 00:00:00-04:00,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,854300000,1445.0378002929688,,-0.006585704044367313
2000-06-09 00:00:00-04:00,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,786000000,1444.0063989257812,,-0.00322924643149769
2000-06-12 00:00:00-04:00,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,774100000,1443.167998046875,,-0.007515667345379673
2000-06-13 00:00:00-04:00,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,935900000,1442.5851977539062,,0.0162101946101314
2000-06-14 00:00:00-04:00,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,929700000,1441.8765991210937,,0.0007486509827663301
2000-06-15 00:00:00-04:00,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1011400000,1441.5565991210938,,0.00556934268275433
2000-06-16 00:00:00-04:00,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1250800000,1441.0983984375,,-0.00965018611898738
2000-06-19 00:00:00-04:00,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,921700000,1440.7915991210937,,0.01470852029898495
2000-06-20 00:00:00-04:00,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1031500000,1439.9835986328126,,-0.00676315533521199
2000-06-21 00:00:00-04:00,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1009600000,1439.4769995117188,,0.0021545809926770687
2000-06-22 00:00:00-04:00,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1022700000,1438.5088012695312,,-0.01822013689324775
2000-06-23 00:00:00-04:00,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,847600000,1437.995,,-0.007368282751745725
2000-06-26 00:00:00-04:00,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,889000000,1438.2910009765626,,0.009594360180085637
2000-06-27 00:00:00-04:00,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1042500000,1440.17080078125,,-0.0032707873744957094
2000-06-28 00:00:00-04:00,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1095100000,1441.2384008789063,,0.002943640217300425
2000-06-29 00:00:00-04:00,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1110900000,1441.2540014648437,,-0.008543965644911
2000-06-30 00:00:00-04:00,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1459700000,1441.7966015625,,0.00846508975623772
2000-07-03 00:00:00-04:00,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,451900000,1442.4966015625,,0.010270908653456035
2000-07-05 00:00:00-04:00,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1019300000,1442.8240014648438,,-0.015862145960052088
2000-07-06 00:00:00-04:00,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,947300000,1442.408603515625,,0.00721881278742309
2000-07-07 00:00:00-04:00,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,931700000,1442.7668041992188,,0.015260820774855244
2000-07-10 00:00:00-04:00,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,838700000,1442.9808032226563,,-0.002217884402412218
2000-07-11 00:00:00-04:00,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,980500000,1443.5498022460938,,0.0035646099829429456
2000-07-12 00:00:00-04:00,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1001200000,1444.043203125,,0.008130327253255576
2000-07-13 00:00:00-04:00,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1026800000,1445.0342016601562,,0.0019558461197182186
2000-07-14 00:00:00-04:00,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,960600000,1446.9318017578125,,0.009452892670027913
2000-07-17 00:00:00-04:00,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,906000000,1448.9502026367188,,0.0003377592896738335
2000-07-18 00:00:00-04:00,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,908300000,1450.17240234375,,-0.011089116848368552
2000-07-19 00:00:00-04:00,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,909400000,1451.3282006835936,,-0.007886264928226638
2000-07-20 00:00:00-04:00,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1064600000,1452.9967993164062,,0.009183773995454336
2000-07-21 00:00:00-04:00,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,968300000,1454.9395971679687,,-0.01028370817491664
2000-07-24 00:00:00-04:00,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,880300000,1456.0691967773437,,-0.010741798669868241
2000-07-25 00:00:00-04:00,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,969400000,1457.1393969726562,,0.006952127904347849
2000-07-26 00:00:00-04:00,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1235800000,1457.1405981445312,,-0.01495447665665084
2000-07-27 00:00:00-04:00,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1156400000,1456.812197265625,,-0.0019278505827550196
2000-07-28 00:00:00-04:00,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,980000000,1456.2539965820313,,-0.020508809597612254
2000-07-31 00:00:00-04:00,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,952600000,1456.126396484375,,0.007704780858649007
2000-08-01 00:00:00-04:00,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,938700000,1456.7493969726563,,0.0050809807975338295
2000-08-02 00:00:00-04:00,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,994500000,1457.5089965820312,,0.00041720019200552905
2000-08-03 00:00:00-04:00,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1095600000,1459.082998046875,,0.009633772080540837
2000-08-04 00:00:00-04:00,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,956000000,1460.3605981445312,,0.007139116249160082
2000-08-07 00:00:00-04:00,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,854800000,1462.3165966796876,,0.01120346973291686
2000-08-08 00:00:00-04:00,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,992200000,1464.412197265625,,0.002352501598989809
2000-08-09 00:00:00-04:00,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1054000000,1465.4205981445311,,-0.006696825859147548
2000-08-10 00:00:00-04:00,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,940800000,1466.2135986328126,,-0.008568302130551153
2000-08-11 00:00:00-04:00,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,835500000,1466.6741967773437,,0.00793697368280255
2000-08-14 00:00:00-04:00,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,783800000,1466.9601977539062,,0.013398258799452334
2000-08-15 00:00:00-04:00,1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,895900000,1467.2961987304689,,-0.004780233180509463
2000-08-16 00:00:00-04:00,1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,929800000,1467.7363989257813,,-0.0030854118815165643
2000-08-17 00:00:00-04:00,1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,922400000,1468.2305981445313,,0.010960550711704986
2000-08-18 00:00:00-04:00,1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,821400000,1468.8315966796874,,-0.0029076017446426627
2000-08-21 00:00:00-04:00,1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,731600000,1469.682197265625,,0.0052020552905565065
2000-08-22 00:00:00-04:00,1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,818800000,1470.7247973632811,,-0.000900295838238141
2000-08-23 00:00:00-04:00,1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,871000000,1471.4553979492186,,0.005233167879129308
2000-08-24 00:00:00-04:00,1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,837100000,1472.2107983398437,,0.0015538742047640497
2000-08-25 00:00:00-04:00,1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,685600000,1472.7651977539062,,-0.001233239420022958
2000-08-28 00:00:00-04:00,1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,733600000,1473.7577978515626,,0.005071535660706283
2000-08-29 00:00:00-04:00,1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,795600000,1474.2345971679688,,-0.002806966624138041
2000-08-30 00:00:00-04:00,1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,818400000,1474.7673974609374,,-0.004801833415544188
2000-08-31 00:00:00-04:00,1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,1056600000,1475.5383984375,,0.010042718395491868
2000-09-01 00:00:00-04:00,1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,767700000,1476.9101977539062,,0.0020359797262652357
2000-09-05 00:00:00-04:00,1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,838500000,1478.222197265625,,-0.009002060338342388
2000-09-06 00:00:00-04:00,1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,995100000,1478.96099609375,,-0.009840191952064758
2000-09-07 00:00:00-04:00,1492.25,1505.3399658203125,1492.25,1502.510009765625,985500000,1480.0001953125,,0.006875530082509629
2000-09-08 00:00:00-04:00,1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,961000000,1480.7937963867187,,-0.0053310857921502475
2000-09-11 00:00:00-04:00,1494.5,1506.760009765625,1483.010009765625,1489.260009765625,899300000,1481.7311962890626,,-0.0035061828266143014
2000-09-12 00:00:00-04:00,1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,991200000,1482.2789965820311,,-0.00488163214185422
2000-09-13 00:00:00-04:00,1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,1068300000,1482.586396484375,,0.001970353352285903
2000-09-14 00:00:00-04:00,1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,1014000000,1483.2791967773437,,-0.002720729855348991
2000-09-15 00:00:00-04:00,1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,1268400000,1483.4619970703125,,-0.010169654711820741
2000-09-18 00:00:00-04:00,1465.81005859375,1467.77001953125,1441.9200439453125,1444.510009765625,962500000,1482.7741967773438,,-0.014531247553697058
2000-09-19 00:00:00-04:00,1444.510009765625,1461.1600341796875,1444.510009765625,1459.9000244140625,1024900000,1482.4597973632813,,0.010654141919677285
2000-09-20 00:00:00-04:00,1459.9000244140625,1460.489990234375,1430.949951171875,1451.3399658203125,1104000000,1481.8689965820313,,-0.005863455339817247
2000-09-21 00:00:00-04:00,1451.3399658203125,1452.77001953125,1436.300048828125,1449.050048828125,1105400000,1480.9915966796875,,-0.0015777950350132075
2000-09-22 00:00:00-04:00,1449.050048828125,1449.050048828125,1421.8800048828125,1448.719970703125,1185500000,1480.0491967773437,,-0.0002277893198147085
2000-09-25 00:00:00-04:00,1448.719970703125,1457.4200439453125,1435.9300537109375,1439.030029296875,982400000,1478.6301977539063,,-0.006688622785773424
2000-09-26 00:00:00-04:00,1439.030029296875,1448.0400390625,1425.25,1427.2099609375,1106600000,1476.9645971679688,,-0.008213913621490154
2000-09-27 00:00:00-04:00,1427.2099609375,1437.219970703125,1419.43994140625,1426.5699462890625,1174700000,1475.6211962890625,,-0.0004484376272270163
2000-09-28 00:00:00-04:00,1426.5699462890625,1461.68994140625,1425.780029296875,1458.2900390625,1206200000,1475.1477978515625,,0.02223521731685918
2000-09-29 00:00:00-04:00,1458.2900390625,1458.2900390625,1436.2900390625,1436.510009765625,1197100000,1473.9665991210939,,-0.014935320624473891
2000-10-02 00:00:00-04:00,1436.52001953125,1445.5999755859375,1429.8299560546875,1436.22998046875,1051200000,1473.0873999023438,,-0.00019493724023589287
2000-10-03 00:00:00-04:00,1436.22998046875,1454.8199462890625,1425.280029296875,1426.4599609375,1098100000,1472.3307983398438,,-0.006802545319421149
2000-10-04 00:00:00-04:00,1426.4599609375,1439.989990234375,1416.31005859375,1434.3199462890625,1167400000,1471.5277978515626,,0.005510133874628176
