Date,AAPL,AXP,KO,BAC,CVX,OXY,MCO,KHC,CB,DVA,KR,VRSN,V,SIRI,STZ,MA,AMZN,AON,COF,DPZ,ALLY,TMUS,CHTR,LPX,POOL,FWONK,NVR,DEO,JEF,LILA,BATRK,LILAK,NU,C
2020-03-24,59.834136962890625,78.29261016845703,33.593692779541016,18.463626861572266,52.67436981201172,10.19336223602295,187.2916259765625,18.11529541015625,94.20716857910156,68.6500015258789,26.962745666503906,170.0662384033203,148.88499450683594,46.44562530517578,114.10713195800781,230.1355438232422,97.00499725341797,159.7751922607422,46.40304946899414,323.0712890625,12.03052806854248,76.62980651855469,419.3999938964844,16.42369270324707,171.1938934326172,23.480825424194336,2633.489990234375,100.7522201538086,10.911805152893066,10.612629890441895,17.09000015258789,10.320151329040527,,33.32236099243164
2020-03-25,59.50452423095703,83.9933853149414,35.433048248291016,18.52507972717285,54.827239990234375,11.410477638244629,198.17987060546875,18.091655731201172,93.5090560913086,70.19999694824219,24.986379623413086,166.51593017578125,155.8701629638672,47.09846496582031,116.67825317382812,248.97776794433594,94.29199981689453,156.99424743652344,47.70645523071289,302.27984619140625,13.800966262817383,77.13645935058594,420.7699890136719,17.276391983032227,165.5110321044922,24.827924728393555,2915.0,104.23128509521484,11.123213768005371,10.490103721618652,19.18000030517578,10.254237174987793,,34.30580139160156
2020-03-26,62.63582229614258,86.89969635009766,37.7152099609375,19.9473819732666,60.454830169677734,12.199702262878418,214.63662719726562,19.517871856689453,100.32475280761719,73.73999786376953,25.934314727783203,175.421630859375,162.71078491210938,48.4974365234375,129.65379333496094,255.48171997070312,97.77449798583984,159.44805908203125,52.746891021728516,318.3225402832031,14.475414276123047,82.45620727539062,454.1700134277344,16.877849578857422,174.92881774902344,26.558504104614258,2941.469970703125,114.82705688476562,12.367253303527832,11.517436027526855,19.030000686645508,11.177023887634277,,37.7150764465332
2020-03-27,60.042572021484375,82.65204620361328,36.45490646362305,18.964065551757812,54.43941879272461,11.039637565612793,210.67555236816406,19.100252151489258,99.58074188232422,73.08999633789062,26.050573348999023,173.4370574951172,155.65821838378906,45.97930145263672,133.5150909423828,240.40603637695312,95.00499725341797,159.1786346435547,50.4044189453125,318.5387268066406,13.295126914978027,79.6209487915039,439.70001220703125,16.303203582763672,176.80104064941406,26.87315559387207,2871.6201171875,110.7226333618164,11.659856796264648,10.45240306854248,18.079999923706055,10.1694917678833,,35.89570236206055
2020-03-30,61.75605392456055,84.0865478515625,38.31980895996094,19.350364685058594,56.94847106933594,10.469115257263184,212.61782836914062,19.833059310913086,104.75220489501953,76.41000366210938,26.51560401916504,188.0372314453125,159.52171325683594,44.86012649536133,134.9528045654297,245.8422393798828,98.19750213623047,164.57693481445312,49.10099792480469,326.0710754394531,12.91574764251709,80.98499298095703,450.7799987792969,16.45149803161621,187.5520782470703,26.135692596435547,2714.31005859375,113.44424438476562,11.383401870727539,10.028274536132812,18.190000534057617,9.77401065826416,,36.125186920166016
2020-03-31,61.630027770996094,79.7457504272461,37.681148529052734,18.639219284057617,57.35213088989258,11.011113166809082,202.36102294921875,19.49423599243164,102.59358978271484,76.05999755859375,26.9359188079834,179.60023498535156,155.23423767089844,46.07256317138672,132.1143341064453,234.49417114257812,97.48600006103516,158.8129119873047,45.9564208984375,304.74359130859375,12.165422439575195,81.7449722290039,436.30999755859375,15.923199653625488,186.05809020996094,26.77482795715332,2569.110107421875,111.96453094482422,11.11507797241211,9.915173530578613,19.059999465942383,9.661017417907715,,34.51888656616211
2020-04-01,58.38723373413086,72.50799560546875,35.86732864379883,17.357385635375977,54.265289306640625,10.212377548217773,189.01382446289062,18.658992767333984,95.68601989746094,72.5999984741211,27.27574920654297,174.9828338623047,147.516845703125,43.274635314941406,126.14264678955078,221.9229736328125,95.38500213623047,147.881591796875,40.724571228027344,313.8651428222656,10.900824546813965,82.94336700439453,424.0299987792969,13.986093521118164,184.39389038085938,23.952802658081055,2410.0,107.02336883544922,10.066181182861328,9.170594215393066,18.079999923706055,8.954801559448242,,31.56035614013672
2020-04-02,59.36151885986328,71.80549621582031,37.42567825317383,18.05975914001465,60.2490348815918,12.14265251159668,197.78758239746094,19.415435791015625,97.30270385742188,70.30000305175781,28.259464263916016,181.3055877685547,151.6405029296875,44.300537109375,120.92664337158203,231.89259338378906,95.94149780273438,151.32647705078125,40.04097366333008,313.56427001953125,10.917685508728027,82.24185943603516,435.6600036621094,13.541205406188965,182.6068115234375,24.129793167114258,2369.969970703125,108.94346618652344,10.21253776550293,9.491045951843262,18.06999969482422,9.284369468688965,,32.150428771972656
2020-04-03,58.50841522216797,68.93927764892578,37.32349395751953,17.58565902709961,59.449607849121094,12.361352920532227,199.76815795898438,19.951257705688477,94.44599914550781,65.5199966430664,28.87652015686035,182.19317626953125,146.3029022216797,41.78240966796875,121.80213165283203,230.09666442871094,95.32949829101562,148.32424926757812,38.527931213378906,308.6555480957031,10.0999116897583,79.87427520751953,433.79998779296875,12.846071243286133,168.56517028808594,21.504425048828125,2362.93994140625,106.78555297851562,9.854772567749023,9.000943183898926,16.440000534057617,8.728814125061035,,30.724430084228516
2020-04-06,63.61254119873047,78.55892181396484,39.74189376831055,18.779687881469727,63.62873458862305,12.779735565185547,219.25796508789062,20.41615104675293,101.73932647705078,71.01000213623047,29.18057632446289,195.3173828125,163.25030517578125,44.67360305786133,131.10061645507812,258.16107177734375,99.87950134277344,166.61695861816406,45.044960021972656,318.33197021484375,11.668013572692871,83.87869262695312,459.54998779296875,14.718297958374023,185.31109619140625,22.43854522705078,2691.39990234375,111.33917999267578,10.659744262695312,9.726673126220703,17.43000030517578,9.519774436950684,,33.69934844970703
2020-04-07,62.875762939453125,82.03401184082031,39.605648040771484,19.43816375732422,64.04822540283203,13.160083770751953,218.82737731933594,20.96772575378418,102.90589904785156,71.98999786376953,28.491975784301758,190.4307098388672,162.4313507080078,45.79277038574219,137.85562133789062,251.50167846679688,100.58000183105469,169.28245544433594,48.225990295410156,314.0437316894531,12.131697654724121,84.28791809082031,451.75,14.773910522460938,181.15061950683594,21.6420841217041,2712.7099609375,111.39202880859375,10.676004409790039,9.934024810791016,16.059999465942383,9.802260398864746,,33.8058967590332
2020-04-08,64.48503875732422,86.2490234375,40.7211799621582,20.588300704956055,68.05323028564453,14.795586585998535,216.73202514648438,21.527177810668945,105.27576446533203,76.95999908447266,27.74077606201172,192.67459106445312,168.54942321777344,48.21764373779297,145.39398193359375,263.43121337890625,102.1500015258789,180.86819458007812,51.69869613647461,323.3251647949219,12.831443786621094,84.61917877197266,463.92999267578125,16.275400161743164,188.27072143554688,23.077678680419922,2934.64990234375,112.44015502929688,11.52975845336914,10.292177200317383,17.260000228881836,10.103577613830566,,36.27269744873047
2020-04-09,64.95038604736328,88.81550598144531,41.726009368896484,21.82623291015625,66.73143005371094,14.605411529541016,231.2369384765625,22.149675369262695,112.31192779541016,74.81999969482422,27.77655029296875,195.5367889404297,167.34510803222656,48.9637565612793,153.19955444335938,261.9242248535156,102.13800048828125,184.80384826660156,54.7885856628418,323.1466369628906,14.188775062561035,83.69358825683594,466.6400146484375,17.026145935058594,188.61111450195312,24.503440856933594,2928.010009765625,117.62793731689453,11.52163028717041,10.970782279968262,17.899999618530273,10.73446273803711,,38.854244232177734
2020-04-13,66.2252197265625,84.60985565185547,39.96329879760742,21.000944137573242,67.2063217163086,14.576886177062988,221.10452270507812,22.00783920288086,109.8685531616211,73.58999633789062,28.018001556396484,198.4588165283203,162.81678771972656,47.751319885253906,145.26490783691406,256.03240966796875,108.44349670410156,179.3477783203125,51.4981689453125,333.96075439453125,13.278266906738281,83.9566650390625,469.70001220703125,16.25686264038086,180.13890075683594,23.79547691345215,2764.800048828125,115.04724884033203,11.017507553100586,10.782280921936035,17.739999771118164,10.433144569396973,,38.2559700012207
